Tourist ID,Age,Age_Group,Site Name,Sites Visited,city,country,Continent,state,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification
4828,33,26-35,Waiheke Island,Waiheke Island,Auckland,New Zealand,Oceania,Auckland,North Island,['History'],1,True,3,2,,Cultural,Spring,True,226.6237254377997,,Mid-range,2.6,3,4.462601608068923,99,4.5,4.0,4.5,4.8,1.7504492146653057,2.5576936862884816,4.260934024320152,2.007651855530196,3.5026757274833056,2.9181841358357388,4.0,15.0,Temperate
4828,33,26-35,Statue of Liberty,Statue of Liberty,New York,United States,North America,New York,Northeast USA,['History'],1,True,3,2,,Cultural,Autumn,False,303.4140771387209,,Luxury,2.6,3,4.41038197752396,99,4.5,4.8,3.5,3.0,2.9324573313768934,2.2509681361105343,4.943755342159608,2.0308876711212087,3.642702675642905,2.1470095448764286,4.8,12.5,Temperate
4828,33,26-35,Acropolis,Acropolis,Athens,Greece,Europe,Attica,Southern Europe,['History'],1,True,3,2,,Cultural,Spring,False,89.57513861701368,,Budget,2.6,3,4.857860098374619,99,4.5,5.0,2.8,3.2,2.4156845346087654,3.100548579912914,4.1984375298454255,4.866928739505952,4.798585144042848,3.870089032766783,5.0,18.5,Warm
4829,32,26-35,La Candelaria,La Candelaria,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Nature', 'Art']",2,False,4,3,,Cultural,Spring,False,98.3360967758531,,Budget,2.3,3,4.968869910645275,87,4.7,4.3,3.8,3.5,2.347201034996073,4.740007771655269,3.598454719240017,4.575682587037831,4.646401690110686,1.0459018060226757,4.3,14.0,Temperate
4829,32,26-35,Botero Museum,Botero Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Nature', 'Art']",2,False,4,3,,Cultural,Autumn,True,106.30630433827746,,Budget,2.3,3,3.975289445845434,87,4.7,4.3,3.8,3.5,3.225255686653528,2.75742172310703,4.639987296542505,4.789025975358129,4.546749229548281,3.960200634267592,4.3,14.0,Temperate
4829,32,26-35,Forbidden City,Forbidden City,Beijing,China,Asia,Beijing Municipality,East Asia,"['Nature', 'Art']",2,False,4,3,,Cultural,Spring,False,171.3207942607612,,Mid-range,2.3,3,4.881031026522685,87,4.7,4.9,3.5,3.0,2.4330073507212204,2.143686885827833,3.206775429919028,2.4225102529873865,4.362680522971445,3.582699662253681,4.9,12.5,Temperate
4829,32,26-35,Great Wall of China,Great Wall of China,Beijing,China,Asia,Beijing Municipality,East Asia,"['Nature', 'Art']",2,False,4,3,,Cultural,Winter,False,124.43023117182284,,Mid-range,2.3,3,4.759964587724989,87,4.7,4.9,3.5,3.0,4.413305985004207,4.943450960724693,3.946762612500186,3.3041100782711323,3.824811653168511,3.624012851901111,4.9,12.5,Temperate
4830,51,46-55,Sentosa Island,Sentosa Island,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'History']",2,True,8,2,,Cultural,Spring,True,250.35655674155305,,Luxury,1.4,3,3.5383279004479617,89,4.2,4.3,3.2,4.0,1.1144434912152326,2.719962355915823,3.0012624229605303,3.429597450390675,4.375258795002042,2.847963712714848,4.3,27.5,Warm
4830,51,46-55,Sphinx,Sphinx,Cairo,Egypt,Africa,Cairo,North Africa,"['Architecture', 'History']",2,True,8,2,,Cultural,Spring,True,97.17045813881808,,Budget,1.4,3,4.336399019298349,89,4.2,5.0,3.5,2.5,4.528942651059168,2.0558321834821194,3.045757135171845,2.9582494533952577,3.2758440815358227,1.133692974526654,5.0,21.5,Warm
4831,23,18-25,Wat Arun,Wat Arun,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['History', 'Cultural', 'Art']",3,False,3,2,,Cultural,Winter,False,64.94127273383569,,Budget,2.7,3,3.5361227689116834,90,4.7,4.5,3.8,3.0,4.969155287621923,2.923719463567712,3.0986744988539385,2.1705968114482683,4.758583233339866,3.3772791587023487,4.5,28.5,Warm
4831,23,18-25,Chatuchak Market,Chatuchak Market,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['History', 'Cultural', 'Art']",3,False,3,2,,Cultural,Summer,True,55.28858398161886,,Budget,2.7,3,3.563025535116975,90,4.7,4.5,3.8,3.0,3.349015654683353,4.366152915332655,4.757948232212522,2.4691029306780767,4.759124172463955,3.286511376002074,4.5,28.5,Warm
4831,23,18-25,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['History', 'Cultural', 'Art']",3,False,3,2,,Cultural,Spring,True,246.4778758849369,,Luxury,2.7,3,3.694627813530808,90,4.7,4.3,3.2,4.0,3.375298904115855,4.973178001131736,3.137560563057142,4.240640517127721,4.467434446110021,1.7570836334453783,4.3,27.5,Warm
4831,23,18-25,Marina Bay Sands,Marina Bay Sands,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['History', 'Cultural', 'Art']",3,False,3,2,,Cultural,Summer,False,255.5889256222186,,Luxury,2.7,3,3.863998624395287,90,4.7,4.3,3.2,4.0,4.178478236448361,4.988956498366335,3.060211356977589,4.543910152512055,4.258758614457117,2.7598409130848536,4.3,27.5,Warm
4832,47,46-55,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Nature', 'History', 'Cultural']",3,False,5,5,,Cultural,Autumn,True,225.753329767946,,Luxury,2.8,3,4.332053539576479,92,4.5,4.3,3.2,4.0,4.291133839038714,2.5882354607538343,3.6967589333080726,2.5617434153154752,4.399472413546001,3.464438559879966,4.3,27.5,Warm
4832,47,46-55,Hobbiton,Hobbiton,Auckland,New Zealand,Oceania,Auckland,North Island,"['Nature', 'History', 'Cultural']",3,False,5,5,,Cultural,Summer,False,227.8348717759713,,Mid-range,2.8,3,4.32379521268545,92,4.5,4.0,4.5,4.8,4.166074361781473,3.321843380583837,3.3885216566722463,3.003376261783926,3.606607957942984,3.3360442959592125,4.0,15.0,Temperate
4832,47,46-55,Gyeongbokgung Palace,Gyeongbokgung Palace,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'History', 'Cultural']",3,False,5,5,,Cultural,Spring,True,142.7567142871271,,Mid-range,2.8,3,3.839154226913511,92,4.5,4.5,3.2,3.5,3.1350283158374173,4.503421229701656,4.8890441454924805,4.798839358669669,4.125079869946467,1.3110801410924433,4.5,12.5,Temperate
4832,47,46-55,Myeongdong,Myeongdong,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'History', 'Cultural']",3,False,5,5,,Cultural,Autumn,False,145.77661533734636,,Mid-range,2.8,3,4.457096221492507,92,4.5,4.5,3.2,3.5,3.2714207881633457,2.221087345762672,3.141068203570494,2.7506352861629364,3.737373967302406,2.212794586418593,4.5,12.5,Temperate
4833,43,36-45,Gyeongbokgung Palace,Gyeongbokgung Palace,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'Cultural']",2,True,7,4,,Cultural,Autumn,False,140.73087659861795,,Mid-range,4.5,5,4.568838831489331,100,4.2,4.5,3.2,3.5,3.153735237467148,2.902852436882266,4.0216485054793365,4.09076797872709,4.1852018089628,2.3934512201824374,4.5,12.5,Temperate
4833,43,36-45,Myeongdong,Myeongdong,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'Cultural']",2,True,7,4,,Cultural,Spring,True,175.41719163240847,,Mid-range,4.5,5,4.001247870000375,100,4.2,4.5,3.2,3.5,3.4595607298285325,2.0856626953951216,3.499630219139145,4.286085525279048,4.986972021810806,3.0596343225114486,4.5,12.5,Temperate
4833,43,36-45,Marina Bay Sands,Marina Bay Sands,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Nature', 'Cultural']",2,True,7,4,,Cultural,Winter,False,265.8390768769676,,Luxury,4.5,5,4.583313768763199,100,4.2,4.3,3.2,4.0,3.0682034434053413,4.031473676432465,3.7080926376770833,2.186597465908636,4.803160647923328,1.2902333204008225,4.3,27.5,Warm
4833,43,36-45,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Nature', 'Cultural']",2,True,7,4,,Cultural,Spring,True,223.7787276923445,,Luxury,4.5,5,4.628113207701747,100,4.2,4.3,3.2,4.0,4.381757605482353,4.621801121333945,3.454496158842121,4.436757676523454,4.002514818231046,2.745823748642096,4.3,27.5,Warm
4834,19,18-25,Tower of London,Tower of London,London,United Kingdom,Europe,England,Western Europe,"['Art', 'Nature']",2,False,5,2,,Cultural,Summer,False,256.24065929817425,,Luxury,1.8,3,4.5518447564206745,100,4.5,4.9,2.5,3.0,3.413213413113533,3.038670454658763,4.534628187394829,4.6083267999192605,3.3841343173029044,3.777176353827032,4.9,11.0,Temperate
4834,19,18-25,Frida Kahlo Museum,Frida Kahlo Museum,Mexico City,Mexico,North America,Mexico City,Central America,"['Art', 'Nature']",2,False,5,2,,Cultural,Spring,False,107.90010831460566,,Budget,1.8,3,4.576052124908072,100,4.5,4.6,3.5,3.0,2.687297104100027,2.361049251143023,3.841776879273881,3.299314070761085,3.207641777665032,1.4208245083860456,4.6,16.0,Temperate
4834,19,18-25,Zócalo,Zócalo,Mexico City,Mexico,North America,Mexico City,Central America,"['Art', 'Nature']",2,False,5,2,,Cultural,Spring,True,73.90348870870497,,Budget,1.8,3,4.4708980786876165,100,4.5,4.6,3.5,3.0,2.901576182491961,3.891829565105552,3.474431690521025,3.4379428862153167,3.5724487738937976,1.2305350578371963,4.6,16.0,Temperate
4834,19,18-25,Old Town Square,Old Town Square,Prague,Czech Republic,Europe,Prague,Central Europe,"['Art', 'Nature']",2,False,5,2,,Cultural,Summer,True,144.49783581518852,,Budget,1.8,3,4.219773554934261,100,4.5,4.6,2.5,3.0,4.753335524961786,4.451459466482648,4.246128952650462,2.576312994958281,4.755288301217424,3.3929861651964948,4.6,9.5,Temperate
4834,19,18-25,Astronomical Clock,Astronomical Clock,Prague,Czech Republic,Europe,Prague,Central Europe,"['Art', 'Nature']",2,False,5,2,,Cultural,Winter,False,122.08936823502133,,Budget,1.8,3,3.903331963424239,100,4.5,4.6,2.5,3.0,2.3101534399136323,4.939190103284853,4.395393531309489,4.258332417981427,3.204803186141026,2.1644465565198563,4.6,9.5,Temperate
4835,45,36-45,Summer Palace,Summer Palace,Beijing,China,Asia,Beijing Municipality,East Asia,['Architecture'],1,True,3,6,,Cultural,Spring,False,159.52681467597705,,Mid-range,2.3,3,4.972842715694828,100,4.3,4.9,3.5,3.0,1.7447076625543767,4.6636024712257935,3.2840271391865423,3.937478360264541,4.175104087888548,2.6673206284204087,4.9,12.5,Temperate
4835,45,36-45,Vondelpark,Vondelpark,Amsterdam,Netherlands,Europe,North Holland,Western Europe,['Architecture'],1,True,3,6,,Cultural,Autumn,True,204.40386849738107,,Mid-range,2.3,3,4.666992896745688,100,4.3,4.7,2.8,3.2,1.9867959395227055,4.56130948089619,4.127027222263572,2.4916011976843127,3.1967439773205264,2.8135908702475585,4.7,10.5,Temperate
4835,45,36-45,Canal Ring,Canal Ring,Amsterdam,Netherlands,Europe,North Holland,Western Europe,['Architecture'],1,True,3,6,,Cultural,Autumn,False,204.53368814509048,,Mid-range,2.3,3,4.542894864352469,100,4.3,4.7,2.8,3.2,3.096462020100645,2.485185747490768,3.308054591988276,4.998766101061557,3.460027516070239,1.559801180402466,4.7,10.5,Temperate
4835,45,36-45,Charles Bridge,Charles Bridge,Prague,Czech Republic,Europe,Prague,Central Europe,['Architecture'],1,True,3,6,,Cultural,Summer,False,132.78800149498645,,Budget,2.3,3,4.820120571122603,100,4.3,4.6,2.5,3.0,3.2147078736820287,3.608221958548445,3.496484573278475,3.181871522121404,4.547398077346724,3.4434867880022693,4.6,9.5,Temperate
4835,45,36-45,Prague Castle,Prague Castle,Prague,Czech Republic,Europe,Prague,Central Europe,['Architecture'],1,True,3,6,,Cultural,Autumn,False,98.55166016884247,,Budget,2.3,3,4.776388666238738,100,4.3,4.6,2.5,3.0,4.896044406958743,2.900917669193023,4.105334903735639,2.967262034970296,3.3588753809211207,1.1756187609747162,4.6,9.5,Temperate
4836,24,18-25,Royal Ontario Museum,Royal Ontario Museum,Toronto,Canada,North America,Ontario,Eastern Canada,['Nature'],1,False,4,3,,Cultural,Summer,True,193.7811599285723,,Mid-range,3.7,4,4.944098486714703,98,4.1,4.4,3.0,3.8,3.7960195047293688,4.259608038261777,4.440232182582044,2.6322542541611984,4.790211262875518,1.405876779935716,4.4,8.5,Cold
4836,24,18-25,Distillery District,Distillery District,Toronto,Canada,North America,Ontario,Eastern Canada,['Nature'],1,False,4,3,,Cultural,Spring,True,189.98577795104444,,Mid-range,3.7,4,4.537631127963356,98,4.1,4.4,3.0,3.8,4.9761298307485,3.404824698691096,3.2204893996390203,2.2403428172940023,3.8731347182613383,3.61800443213838,4.4,8.5,Cold
4837,38,36-45,Universal Studios,Universal Studios,Los Angeles,United States,North America,California,West Coast USA,"['History', 'Architecture', 'Cultural']",3,False,3,2,,Cultural,Spring,False,286.71630664026657,,Luxury,2.2,3,4.867756701496306,87,4.6,4.3,3.5,3.8,1.8276154515202323,2.302884496769376,4.608147907721525,3.1636941552980185,3.4730346724139616,2.927116365908318,4.3,18.0,Warm
4838,25,18-25,Bosphorus,Bosphorus,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Cultural', 'Architecture']",2,False,4,1,,Cultural,Summer,False,97.92449593313675,,Budget,2.3,3,4.905162178658608,87,4.9,4.8,3.0,3.0,1.5253358398824548,3.831777175830791,4.5604633310661935,4.167704410620566,4.8896862491026845,1.075757516062911,4.8,14.5,Temperate
4838,25,18-25,Blue Mosque,Blue Mosque,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Cultural', 'Architecture']",2,False,4,1,,Cultural,Autumn,True,63.09011828134592,,Budget,2.3,3,4.879574697737327,87,4.9,4.8,3.0,3.0,1.0465354628418346,2.6909676241371523,4.519799878997827,3.077587249968621,3.781707889941232,1.1131055430747336,4.8,14.5,Temperate
4839,43,36-45,Boulder's Beach,Boulder's Beach,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['History', 'Nature']",2,False,5,6,,Cultural,Summer,True,123.2548920271245,,Mid-range,2.3,3,4.315889055825892,99,4.0,4.3,4.5,4.8,4.471110754810362,3.859187033908453,3.753960404091374,2.325919342523439,4.302482930484418,3.168608657443492,4.3,16.5,Temperate
4840,22,18-25,Royal Botanic Garden,Royal Botanic Garden,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Nature'],1,True,7,2,,Cultural,Autumn,False,263.9492817507416,,Luxury,4.8,5,4.900938758053847,97,4.2,4.4,4.0,4.5,4.266776641312388,2.0892001663728075,4.732256579757797,2.331440442476831,3.3842415754901958,2.497982278476818,4.4,17.5,Temperate
4841,34,26-35,N Seoul Tower,N Seoul Tower,Seoul,South Korea,Asia,Seoul,East Asia,['Nature'],1,False,6,3,,Cultural,Autumn,False,143.80756551935335,,Mid-range,4.5,5,4.03328498083254,89,4.9,4.5,3.2,3.5,1.982243991326082,2.298225703577934,3.908544389113137,3.565640223530453,4.054540642986513,2.0524009682975333,4.5,12.5,Temperate
4841,34,26-35,Myeongdong,Myeongdong,Seoul,South Korea,Asia,Seoul,East Asia,['Nature'],1,False,6,3,,Cultural,Autumn,False,167.04918570957722,,Mid-range,4.5,5,4.8398331092032665,89,4.9,4.5,3.2,3.5,1.6328012002365266,3.719013474770765,3.5492591655813683,4.420027635281437,3.2273773828655097,1.4162947257849363,4.5,12.5,Temperate
4842,23,18-25,Smithsonian Museums,Smithsonian Museums,Washington DC,United States,North America,District of Columbia,Northeast USA,"['History', 'Architecture']",2,True,3,3,,Cultural,Winter,True,203.85399714737824,,Mid-range,3.1,3,3.53864336468938,85,4.4,4.7,2.5,3.2,2.013870302386917,4.246076030316571,4.446133777688342,3.941987779678328,3.547315329400398,2.2790450439458256,4.7,13.5,Temperate
4842,23,18-25,Capitol Building,Capitol Building,Washington DC,United States,North America,District of Columbia,Northeast USA,"['History', 'Architecture']",2,True,3,3,,Cultural,Spring,False,205.89049505226785,,Mid-range,3.1,3,4.811465190852514,85,4.4,4.7,2.5,3.2,4.120802470446374,4.148942346777898,4.504646649974847,2.212054258718667,4.008718999035372,1.4700691828942096,4.7,13.5,Temperate
4843,58,55+,Harbour Bridge,Harbour Bridge,Sydney,Australia,Oceania,New South Wales,Southeast Australia,"['History', 'Art']",2,True,4,4,,Cultural,Winter,True,224.0129783779589,,Luxury,1.9,3,3.527268500382787,86,4.0,4.4,4.0,4.5,2.8634886200983103,2.5528047873122324,3.356876236069053,2.3168489597014466,4.633255284044725,2.900702301690381,4.4,17.5,Temperate
4843,58,55+,Royal Botanic Garden,Royal Botanic Garden,Sydney,Australia,Oceania,New South Wales,Southeast Australia,"['History', 'Art']",2,True,4,4,,Cultural,Spring,False,221.22420552769623,,Luxury,1.9,3,3.891483667762856,86,4.0,4.4,4.0,4.5,4.220285469354988,2.801377159173438,3.5618681947203967,4.704330650234693,4.087375920355418,1.4791658460908854,4.4,17.5,Temperate
4844,46,46-55,Boulder's Beach,Boulder's Beach,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Cultural', 'Architecture', 'History']",3,False,7,7,,Cultural,Summer,True,150.2749916397633,,Mid-range,3.5,4,4.876557925604107,85,4.2,4.3,4.5,4.8,4.837424774733558,2.2385965537378185,4.318710909710196,4.274144432557821,3.8295596752820114,3.1428078770068786,4.3,16.5,Temperate
4844,46,46-55,Table Mountain,Table Mountain,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Cultural', 'Architecture', 'History']",3,False,7,7,,Cultural,Spring,False,116.85998153097428,,Mid-range,3.5,4,4.345127423301412,85,4.2,4.3,4.5,4.8,3.150160967078906,4.247681087426159,3.9135217536045,3.1670778182759074,3.524293718670548,2.359415082537464,4.3,16.5,Temperate
4844,46,46-55,Prague Castle,Prague Castle,Prague,Czech Republic,Europe,Prague,Central Europe,"['Cultural', 'Architecture', 'History']",3,False,7,7,,Cultural,Summer,True,105.00935286108826,,Budget,3.5,4,3.765534773127701,85,4.2,4.6,2.5,3.0,3.424037876135893,2.2320042389394947,3.6994579716313294,2.940943339171512,4.4509640769209,3.4290134313185927,4.6,9.5,Temperate
4844,46,46-55,Astronomical Clock,Astronomical Clock,Prague,Czech Republic,Europe,Prague,Central Europe,"['Cultural', 'Architecture', 'History']",3,False,7,7,,Cultural,Spring,True,115.3059791356145,,Budget,3.5,4,4.192145085308265,85,4.2,4.6,2.5,3.0,1.7525512720517646,3.4876949121744296,3.6662382240517006,2.399592809855412,4.999457424218954,2.647181339838304,4.6,9.5,Temperate
4845,38,36-45,Sentosa Island,Sentosa Island,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'Cultural']",2,True,8,4,,Cultural,Autumn,False,214.14780519839624,,Luxury,4.4,4,4.149973971179647,98,4.6,4.3,3.2,4.0,1.688456562359145,2.337001746221799,4.4090932630482405,4.861683075185804,3.09043723538593,3.4907165456732323,4.3,27.5,Warm
4845,38,36-45,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'Cultural']",2,True,8,4,,Cultural,Summer,True,236.78055220810097,,Luxury,4.4,4,3.89955699973326,98,4.6,4.3,3.2,4.0,2.573626229541376,2.9657128014508585,4.693319995480008,2.9901189335631058,3.1109563182364366,1.371351406072586,4.3,27.5,Warm
4845,38,36-45,Souks,Souks,Marrakech,Morocco,Africa,Marrakech-Safi,North Africa,"['Architecture', 'Cultural']",2,True,8,4,,Cultural,Spring,False,66.82358555654909,,Budget,4.4,4,4.458704124374758,98,4.6,4.7,3.8,3.0,4.492110749228138,2.1950115424061507,3.120613373702734,2.886044901142324,3.5191557069625703,3.812104353611787,4.7,19.5,Warm
4845,38,36-45,Vatican City,Vatican City,Rome,Italy,Europe,Lazio,Southern Europe,"['Architecture', 'Cultural']",2,True,8,4,,Cultural,Winter,True,186.6085966125395,,Mid-range,4.4,4,3.630160133779949,98,4.6,5.0,2.0,3.0,1.2107953256917598,2.63850798773054,4.042979544722533,4.139589561803669,4.375255155271069,3.0187933093426347,5.0,15.5,Temperate
4845,38,36-45,Trevi Fountain,Trevi Fountain,Rome,Italy,Europe,Lazio,Southern Europe,"['Architecture', 'Cultural']",2,True,8,4,,Cultural,Spring,False,154.7497244770838,,Mid-range,4.4,4,4.088571062420225,98,4.6,5.0,2.0,3.0,3.75220635162847,2.478009481101732,4.773985232567338,4.5937498479495975,3.4566511956476544,1.0594710428467489,5.0,15.5,Temperate
4846,65,55+,Royal Botanic Garden,Royal Botanic Garden,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Art'],1,False,3,5,,Cultural,Summer,True,243.1931962758067,,Luxury,3.5,4,4.622080519005987,92,4.5,4.4,4.0,4.5,4.158852251877615,2.925425725958726,4.68790810612581,2.5112728389252355,4.135191616596604,3.7539956941935846,4.4,17.5,Temperate
4846,65,55+,Harbour Bridge,Harbour Bridge,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Art'],1,False,3,5,,Cultural,Summer,False,262.2809561236116,,Luxury,3.5,4,4.390256028161367,92,4.5,4.4,4.0,4.5,1.636343213491215,2.531040668164473,4.578164000946903,3.100500490959657,4.773962525811944,3.785783110639153,4.4,17.5,Temperate
4847,36,36-45,Capilano Bridge,Capilano Bridge,Vancouver,Canada,North America,British Columbia,Western Canada,['Cultural'],1,True,8,8,,Cultural,Spring,True,183.6717881171213,,Mid-range,4.3,4,4.134788530220305,89,4.3,4.2,4.0,4.5,2.8654877502199803,4.301820340122736,4.206502093760877,3.585001403414484,3.2443565764988,3.959975972657144,4.2,10.5,Temperate
4847,36,36-45,Grouse Mountain,Grouse Mountain,Vancouver,Canada,North America,British Columbia,Western Canada,['Cultural'],1,True,8,8,,Cultural,Winter,True,173.7322123990425,,Mid-range,4.3,4,3.5786729109190136,89,4.3,4.2,4.0,4.5,3.458905726908033,4.762033973619252,3.994186619068412,3.5154413729188625,4.608575592286317,3.482047142740587,4.2,10.5,Temperate
4847,36,36-45,Royal Ontario Museum,Royal Ontario Museum,Toronto,Canada,North America,Ontario,Eastern Canada,['Cultural'],1,True,8,8,,Cultural,Spring,False,213.8550405621038,,Mid-range,4.3,4,4.179316579407968,89,4.3,4.4,3.0,3.8,3.924644559637498,3.438311397812712,3.677866865945444,3.051292940366979,4.585918071924753,3.322435853895164,4.4,8.5,Cold
4847,36,36-45,Distillery District,Distillery District,Toronto,Canada,North America,Ontario,Eastern Canada,['Cultural'],1,True,8,8,,Cultural,Autumn,True,185.8729145349408,,Mid-range,4.3,4,4.877076685208426,89,4.3,4.4,3.0,3.8,4.754399794285677,4.30236984757591,3.2977901527498013,3.9034954036456697,4.199724141246717,1.736220958254139,4.4,8.5,Cold
4848,49,46-55,Myeongdong,Myeongdong,Seoul,South Korea,Asia,Seoul,East Asia,"['Art', 'Nature', 'Architecture']",3,True,4,4,,Cultural,Summer,True,175.8570143090825,,Mid-range,2.7,3,3.842566416702847,96,4.2,4.5,3.2,3.5,4.031280638232445,4.656018717126335,4.092594520065044,2.6778086775738275,3.3181547133966305,3.736466389800939,4.5,12.5,Temperate
4848,49,46-55,N Seoul Tower,N Seoul Tower,Seoul,South Korea,Asia,Seoul,East Asia,"['Art', 'Nature', 'Architecture']",3,True,4,4,,Cultural,Autumn,False,156.916846583499,,Mid-range,2.7,3,4.761475659070762,96,4.2,4.5,3.2,3.5,1.595031436306916,3.7060372677401383,3.2214590793641005,2.162898343065027,4.638539980181635,2.496286094540917,4.5,12.5,Temperate
4848,49,46-55,Golden Gate Bridge,Golden Gate Bridge,San Francisco,United States,North America,California,West Coast USA,"['Art', 'Nature', 'Architecture']",3,True,4,4,,Cultural,Autumn,True,302.88034340879943,,Luxury,2.7,3,3.884767909284105,96,4.2,4.5,3.8,4.0,4.271039444158425,3.140859108025637,3.5146283662489,2.360533920888716,3.959379190216233,1.8549076342532105,4.5,14.0,Temperate
4848,49,46-55,Fisherman's Wharf,Fisherman's Wharf,San Francisco,United States,North America,California,West Coast USA,"['Art', 'Nature', 'Architecture']",3,True,4,4,,Cultural,Summer,False,260.6106438245962,,Luxury,2.7,3,4.531857913501241,96,4.2,4.5,3.8,4.0,3.60535852345812,2.1768733644276,3.045087215989459,4.14115905465361,3.392169769165443,2.5183350319298725,4.5,14.0,Temperate
4849,36,36-45,Christ the Redeemer,Christ the Redeemer,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Architecture', 'History', 'Cultural']",3,True,8,6,,Cultural,Summer,False,165.39827030928916,,Mid-range,2.3,3,4.998569236226105,94,4.5,4.5,4.0,4.5,1.1758668064395268,4.713131226062675,3.232373860020131,2.962316161603676,4.584829493271921,1.2589511595568477,4.5,23.5,Warm
4849,36,36-45,Bosphorus,Bosphorus,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Architecture', 'History', 'Cultural']",3,True,8,6,,Cultural,Autumn,True,83.88222918274747,,Budget,2.3,3,4.302905510038876,94,4.5,4.8,3.0,3.0,1.0387249758284578,2.848537726925937,4.998104706654856,3.7597395554196713,3.599399013884814,3.1666496403268205,4.8,14.5,Temperate
4849,36,36-45,Topkapi Palace,Topkapi Palace,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Architecture', 'History', 'Cultural']",3,True,8,6,,Cultural,Winter,False,108.39999011952308,,Budget,2.3,3,3.5042343193752683,94,4.5,4.8,3.0,3.0,1.3573273359138418,2.4506140057022323,3.518808376046151,3.544671499214253,3.1437968254805995,3.001480767872008,4.8,14.5,Temperate
4849,36,36-45,Chinatown,Chinatown,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'History', 'Cultural']",3,True,8,6,,Cultural,Spring,False,231.89844960144484,,Luxury,2.3,3,4.368433166611664,94,4.5,4.3,3.2,4.0,3.126308521809626,3.379440002722828,3.012323892624397,2.248259867602572,3.784128082120434,1.724971022812426,4.3,27.5,Warm
4849,36,36-45,Merlion,Merlion,Singapore,Singapore,Asia,Singapore,Southeast Asia,"['Architecture', 'History', 'Cultural']",3,True,8,6,,Cultural,Winter,False,262.825213972309,,Luxury,2.3,3,4.693355688826555,94,4.5,4.3,3.2,4.0,4.89211673249409,4.956726824015435,4.302042051564137,4.131919645391795,4.528547547640501,2.90498377970627,4.3,27.5,Warm
4850,67,55+,Agra Fort,Agra Fort,Agra,India,Asia,Uttar Pradesh,South Asia,"['Cultural', 'History']",2,True,4,4,,Cultural,Winter,True,59.86497963819072,,Budget,3.7,4,4.123816037856053,88,4.0,5.0,2.5,2.5,4.406127429340771,2.051188906259233,4.220279828132993,2.875793415651312,3.440974073126529,2.905517194425747,5.0,25.0,Warm
4850,67,55+,Tomb of Itimad-ud-Daulah,Tomb of Itimad-ud-Daulah,Agra,India,Asia,Uttar Pradesh,South Asia,"['Cultural', 'History']",2,True,4,4,,Cultural,Summer,False,73.91378095383274,,Budget,3.7,4,3.824377261712248,88,4.0,5.0,2.5,2.5,1.8779620685764296,2.1724515340273083,4.01786912448083,2.287538580678698,3.5619347795649574,2.557075640956821,5.0,25.0,Warm
4850,67,55+,Tokyo Tower,Tokyo Tower,Tokyo,Japan,Asia,Tokyo,East Asia,"['Cultural', 'History']",2,True,4,4,,Cultural,Winter,False,276.2294497124944,,Luxury,3.7,4,4.645026863286097,88,4.0,4.8,3.0,3.5,1.0720676365239226,3.6349971033112607,4.3693059495403945,3.188123677790929,4.909182964835054,2.7447858432993555,4.8,15.5,Temperate
